Inventory_ID,Date,Business_Type,Food_Category,Purchase_Quantity,Units_Sold,Remaining_Stock,Shelf_Life_Days,Storage_Temperature,Daily_Demand,Promotion,Weather,Waste_Quantity,Waste_Reason,Donation_Made,Waste_Level
INV006522,2025-10-23,Supermarket,Fruits,311,210,101,4.0,7.2,210.0,Yes,Sunny,18,Expired,No,Medium
INV006523,2025-10-23,Cafeteria,Bakery,79,65,14,2.0,20.3,65.0,No,Sunny,3,Expired,No,Medium
INV006524,2025-10-23,Cafeteria,Fruits,71,62,9,5.0,6.5,62.0,No,Hot,1,Low Demand,No,High
INV006525,2025-10-23,Supermarket,Vegetables,163,163,0,4.0,8.5,182.0,No,Cloudy,0,No Waste,No,Low
INV006526,2025-10-24,Supermarket,Bakery,198,137,61,4.0,25.6,,No,Sunny,18,Overproduction,Yes,High
INV006527,2025-10-24,Cloud Kitchen,Prepared Food,93,91,2,2.0,23.0,91.0,No,Cloudy,1,Expired,No,Low
INV006528,2025-10-24,Supermarket,Dairy,155,155,0,4.0,,165.0,No,Sunny,0,No Waste,No,High
INV006529,2025-10-24,Cafeteria,Fruits,76,60,16,9.0,9.7,60.0,No,Sunny,1,Low Demand,No,Low
INV006530,2025-10-24,Cafeteria,Bakery,59,59,0,4.0,28.0,65.0,No,Cloudy,0,No Waste,No,Low
INV006531,2025-10-24,Supermarket,Dairy,152,152,0,10.0,3.6,220.0,Yes,Sunny,0,No Waste,No,Low
INV006532,2025-10-24,Restaurant,Vegetables,81,78,3,9.0,4.5,78.0,No,,0,No Waste,No,Low
INV006533,2025-10-24,Supermarket,Prepared Food,208,166,42,2.0,6.3,166.0,No,Sunny,9,Expired,,Medium
INV006534,2025-10-24,Restaurant,Prepared Food,114,73,41,1.0,18.9,73.0,No,Rainy,16,Expired,No,High
INV006535,2025-10-24,Cloud Kitchen,Fruits,98,81,17,1.0,10.2,81.0,No,Cloudy,6,Expired,No,Medium
INV006536,2025-10-24,Restaurant,Meat,71,71,0,4.0,4.9,91.0,No,Sunny,0,No Waste,No,Low
INV006537,2025-10-24,Cafeteria,Vegetables,63,63,0,4.0,8.9,88.0,No,Sunny,0,No Waste,No,Low
INV006538,2025-10-24,Supermarket,Vegetables,147,147,0,6.0,5.1,180.0,No,Hot,0,No Waste,No,Low
INV006539,2025-10-24,Cafeteria,Fruits,61,46,15,8.0,9.6,46.0,No,Rainy,3,Low Demand,No,Medium
INV006540,2025-10-24,Restaurant,Dairy,69,59,10,2.0,4.4,59.0,No,Sunny,2,Expired,No,Medium
INV006541,2025-10-25,Cloud Kitchen,Bakery,91,78,13,3.0,,78.0,No,Rainy,4,Expired,No,Medium
INV006542,2025-10-25,Cloud Kitchen,Meat,72,72,0,1.0,7.8,101.0,No,Hot,0,No Waste,No,Low
INV006543,2025-10-25,Supermarket,Vegetables,121,121,0,6.0,5.3,167.0,No,Hot,0,No Waste,No,Low
INV006544,2025-10-25,Restaurant,Vegetables,96,43,53,7.0,-0.4,43.0,No,Rainy,12,Overproduction,Yes,High
INV006545,2025-10-25,Restaurant,Meat,85,85,0,5.0,4.0,98.0,No,Sunny,0,No Waste,No,Low
INV006546,2025-10-25,Cloud Kitchen,Prepared Food,134,98,36,2.0,16.6,98.0,No,Sunny,8,Expired,No,Medium
INV006547,2025-10-25,Cloud Kitchen,Meat,102,102,0,8.0,1.0,113.0,No,Sunny,0,No Waste,No,Low
INV006548,2025-10-25,Supermarket,Meat,217,217,0,3.0,3.0,227.0,Yes,Sunny,0,No Waste,No,Low
INV006549,2025-10-25,Supermarket,Fruits,184,115,69,5.0,5.3,115.0,No,Rainy,13,Overproduction,Yes,Medium
INV006550,2025-10-25,Cloud Kitchen,Prepared Food,109,63,46,2.0,17.9,63.0,No,Rainy,15,Overproduction,Yes,High
INV006551,2025-10-25,Supermarket,Meat,148,108,40,3.0,3.3,108.0,No,,11,Overproduction,No,Medium
INV006552,2025-10-25,Restaurant,Dairy,70,70,0,10.0,4.5,72.0,No,Cloudy,0,No Waste,No,Low
INV006553,2025-10-25,Supermarket,Vegetables,169,137,32,10.0,3.3,137.0,No,Hot,5,Low Demand,Yes,Medium
INV006554,2025-10-25,Supermarket,Fruits,190,170,20,2.0,11.9,,No,Sunny,4,Expired,No,Medium
INV006555,2025-10-25,Restaurant,Meat,251,80,171,1.0,3.5,80.0,No,Sunny,87,Overproduction,Yes,High
INV006556,2025-10-25,Supermarket,Fruits,159,159,0,5.0,2.8,203.0,Yes,Rainy,0,No Waste,,Low
INV006557,2025-10-25,Cafeteria,Meat,62,48,14,4.0,1.2,48.0,No,Rainy,2,Low Demand,Yes,Medium
INV006558,2025-10-25,Restaurant,Prepared Food,81,74,7,2.0,18.3,74.0,No,Rainy,1,Expired,No,Low
INV006559,2025-10-25,Cafeteria,Meat,65,56,9,2.0,0.2,56.0,No,Cloudy,2,Low Demand,No,Medium
INV006560,2025-10-25,Supermarket,Fruits,141,141,0,8.0,7.0,170.0,No,Hot,0,No Waste,No,Low
INV006561,2025-10-25,Supermarket,Prepared Food,142,142,0,3.0,20.9,153.0,No,Cloudy,0,No Waste,,High
INV006562,2025-10-25,Supermarket,Bakery,147,108,39,3.0,15.9,108.0,No,Rainy,9,Expired,No,Medium
INV006563,2025-10-25,Cloud Kitchen,Fruits,104,104,0,7.0,9.8,119.0,No,Cloudy,0,No Waste,No,Low
INV006564,2025-10-25,Restaurant,Dairy,83,52,31,7.0,1.5,52.0,No,,6,Overproduction,Yes,Medium
INV006565,2025-10-25,Supermarket,Meat,129,129,0,,0.7,149.0,No,Hot,0,No Waste,No,Low
INV006566,2025-10-25,Supermarket,Dairy,168,121,47,8.0,0.2,121.0,No,Sunny,9,Overproduction,Yes,Medium
INV006567,2025-10-26,Restaurant,Prepared Food,78,78,0,3.0,18.9,91.0,No,Hot,0,No Waste,No,Low
INV006568,2025-10-26,Restaurant,Dairy,94,82,12,4.0,-1.1,82.0,No,Sunny,1,Expired,No,Low
INV006569,2025-10-26,Restaurant,Vegetables,94,75,19,5.0,2.5,75.0,No,Cloudy,4,Low Demand,No,Medium
INV006570,2025-10-26,Restaurant,Dairy,113,87,26,6.0,5.1,,No,Hot,5,Overproduction,No,Medium
INV006571,2025-10-26,Supermarket,Dairy,222,149,73,10.0,5.1,149.0,No,Sunny,11,Overproduction,Yes,Medium
INV006572,2025-10-26,Cloud Kitchen,Meat,146,142,4,5.0,1.1,142.0,Yes,Cloudy,0,No Waste,No,Low
INV006573,2025-10-26,Supermarket,Prepared Food,162,103,59,3.0,20.9,103.0,No,Rainy,12,Overproduction,Yes,Medium
INV006574,2025-10-26,Cafeteria,Meat,35,35,0,4.0,2.2,58.0,No,Cloudy,0,No Waste,No,Low
INV006575,2025-10-26,Supermarket,Fruits,171,110,61,8.0,7.7,110.0,No,Cloudy,11,Overproduction,Yes,Medium
INV006576,2025-10-26,Supermarket,Bakery,195,125,70,4.0,17.7,125.0,No,Cloudy,14,Overproduction,No,Medium
INV006577,2025-10-26,Restaurant,Dairy,82,82,0,4.0,4.6,107.0,No,Hot,0,No Waste,No,Low
INV006578,2025-10-26,Cloud Kitchen,Prepared Food,161,128,33,2.0,16.8,128.0,Yes,Sunny,9,Expired,No,Medium
INV006579,2025-10-26,Supermarket,Bakery,128,128,0,1.0,21.4,181.0,Yes,Rainy,0,No Waste,No,Low
INV006580,2025-10-26,Cafeteria,Bakery,63,63,0,2.0,17.2,96.0,Yes,Sunny,0,No Waste,No,Low
INV006581,2025-10-26,Cloud Kitchen,Bakery,108,95,13,4.0,24.8,95.0,Yes,Rainy,2,Expired,No,Low
INV006582,2025-10-26,Cafeteria,Prepared Food,63,63,0,1.0,10.5,75.0,Yes,,0,No Waste,No,Low
INV006583,2025-10-26,Restaurant,Vegetables,120,69,51,3.0,-0.2,69.0,No,Sunny,15,Overproduction,No,High
INV006584,2025-10-27,Cafeteria,Meat,90,58,32,4.0,2.8,58.0,No,Hot,6,Low Demand,Yes,Medium
INV006585,2025-10-27,Cloud Kitchen,Fruits,141,113,28,10.0,11.6,113.0,No,Sunny,4,Storage Issue,No,Low
INV006586,2025-10-27,Restaurant,Prepared Food,86,60,26,1.0,20.0,60.0,No,,8,Expired,,High
INV006587,2025-10-27,Cloud Kitchen,Dairy,100,100,0,6.0,7.0,187.0,Yes,Sunny,0,No Waste,No,Low
INV006588,2025-10-27,Supermarket,Dairy,150,108,42,9.0,2.2,108.0,No,Cloudy,7,Overproduction,No,Medium
INV006589,2025-10-27,Cloud Kitchen,Fruits,120,104,16,7.0,7.5,104.0,No,Sunny,1,Low Demand,No,Low
INV006590,2025-10-27,Restaurant,Bakery,108,108,0,,20.0,155.0,Yes,Hot,0,No Waste,No,Low
INV006591,2025-10-27,Supermarket,Meat,153,80,73,4.0,-1.6,80.0,No,Rainy,17,Overproduction,Yes,High
INV006592,2025-10-27,Cloud Kitchen,Dairy,109,109,0,4.0,1.7,109.0,Yes,Sunny,0,No Waste,No,Low
INV006593,2025-10-27,Supermarket,Dairy,204,204,0,8.0,5.1,228.0,Yes,Sunny,0,No Waste,No,Low
INV006594,2025-10-27,Supermarket,Prepared Food,150,150,0,2.0,19.7,178.0,No,Sunny,0,No Waste,No,Low
INV006595,2025-10-27,Restaurant,Fruits,102,69,33,7.0,10.5,69.0,No,Sunny,8,Overproduction,Yes,Medium
INV006596,2025-10-27,Restaurant,Meat,100,100,0,,-1.5,108.0,Yes,Cloudy,0,No Waste,No,Low
INV006597,2025-10-27,Cafeteria,Vegetables,65,54,11,6.0,6.6,54.0,No,Sunny,1,Low Demand,No,Low
INV006598,2025-10-27,Restaurant,Fruits,78,78,0,2.0,11.7,102.0,No,Sunny,0,No Waste,,Low
INV006599,2025-10-27,Supermarket,Meat,180,163,17,9.0,3.5,163.0,No,Hot,2,Overproduction,No,Low
INV006600,2025-10-27,Cloud Kitchen,Bakery,136,127,9,4.0,,127.0,No,Cloudy,1,Expired,No,Low
INV006601,2025-10-27,Cloud Kitchen,Fruits,120,85,35,1.0,7.9,85.0,No,Cloudy,14,Expired,No,High
INV006602,2025-10-27,Supermarket,Prepared Food,231,84,147,1.0,20.2,84.0,No,Rainy,70,Overproduction,Yes,High
INV006603,2025-10-27,Restaurant,Bakery,144,66,78,2.0,18.1,66.0,No,Rainy,28,Overproduction,Yes,High
INV006604,2025-10-27,Supermarket,Dairy,203,154,49,5.0,3.5,154.0,Yes,Rainy,11,Overproduction,No,Medium
INV006605,2025-10-27,Cloud Kitchen,Vegetables,98,98,0,6.0,7.4,118.0,No,,0,No Waste,No,Low
INV006606,2025-10-28,Cafeteria,Bakery,60,60,0,3.0,18.3,62.0,No,Hot,0,No Waste,No,Low
INV006607,2025-10-28,Cloud Kitchen,Vegetables,156,129,27,6.0,1.1,129.0,Yes,Cloudy,6,Overproduction,No,Medium
INV006608,2025-10-28,Restaurant,Meat,90,90,0,6.0,-1.0,94.0,No,Cloudy,0,No Waste,No,Low
INV006609,2025-10-28,Cloud Kitchen,Meat,100,78,22,3.0,3.3,78.0,No,,5,Expired,No,Medium
INV006610,2025-10-28,Restaurant,Dairy,86,86,0,4.0,2.3,87.0,No,Cloudy,0,No Waste,No,Low
INV006611,2025-10-28,Cafeteria,Prepared Food,35,35,0,1.0,11.8,68.0,No,Sunny,0,No Waste,No,Low
INV006612,2025-10-28,Cafeteria,Prepared Food,57,57,0,1.0,19.4,57.0,No,Hot,0,No Waste,No,Low
INV006613,2025-10-28,Restaurant,Bakery,122,102,20,2.0,27.9,102.0,Yes,Hot,7,Storage Issue,No,Medium
INV006614,2025-10-28,Cloud Kitchen,Prepared Food,112,76,36,2.0,17.2,76.0,No,Rainy,11,Expired,No,High
INV006615,2025-10-28,Supermarket,Vegetables,161,138,23,6.0,10.6,138.0,No,Sunny,5,Storage Issue,No,Medium
INV006616,2025-10-28,Cloud Kitchen,Prepared Food,124,100,24,2.0,17.8,100.0,Yes,Rainy,7,Expired,No,Medium
INV006617,2025-10-28,Restaurant,Bakery,87,68,19,4.0,29.3,68.0,No,Hot,7,Storage Issue,No,Medium
INV006618,2025-10-28,Restaurant,Prepared Food,83,83,0,1.0,19.6,100.0,No,Cloudy,0,No Waste,No,Low
INV006619,2025-10-28,Cafeteria,Vegetables,75,52,23,8.0,6.4,52.0,No,Sunny,3,Low Demand,No,Medium
INV006620,2025-10-28,Restaurant,Vegetables,73,73,0,5.0,6.1,112.0,No,Sunny,0,No Waste,No,Low
INV006621,2025-10-28,Restaurant,Prepared Food,79,64,15,3.0,15.8,64.0,No,Cloudy,2,Low Demand,No,Medium
INV006622,2025-10-28,Cafeteria,Meat,90,87,3,4.0,1.7,,Yes,Cloudy,0,No Waste,,Low
INV006623,2025-10-28,Supermarket,Prepared Food,212,85,127,2.0,14.6,85.0,No,Rainy,46,Overproduction,Yes,High
INV006624,2025-10-28,Cafeteria,Dairy,71,53,18,2.0,3.1,53.0,No,Sunny,5,Low Demand,No,Medium
INV006625,2025-10-28,Supermarket,Meat,218,154,64,7.0,-1.7,154.0,No,Hot,10,Overproduction,Yes,Medium
INV006626,2025-10-28,Cloud Kitchen,Meat,121,99,22,6.0,-0.1,99.0,No,Hot,4,Low Demand,No,Medium
INV006627,2025-10-29,Supermarket,Vegetables,149,145,4,6.0,3.3,145.0,No,Hot,0,No Waste,No,Low
INV006628,2025-10-29,Supermarket,Meat,178,128,50,6.0,2.3,128.0,No,Cloudy,7,Expired,No,Medium
INV006629,2025-10-29,Cafeteria,Dairy,65,58,7,6.0,2.3,58.0,No,Cloudy,1,Low Demand,No,Low
INV006630,2025-10-29,Cloud Kitchen,Dairy,93,93,0,4.0,6.5,135.0,No,Sunny,0,No Waste,No,Low
INV006631,2025-10-29,Cloud Kitchen,Prepared Food,89,89,0,2.0,6.7,124.0,No,Hot,0,No Waste,No,Low
INV006632,2025-10-29,Restaurant,Prepared Food,96,86,10,2.0,24.6,86.0,No,Sunny,3,Expired,No,Medium
INV006633,2025-10-29,Cloud Kitchen,Prepared Food,109,109,0,2.0,16.2,126.0,Yes,Cloudy,0,No Waste,No,Low
INV006634,2025-10-29,Supermarket,Vegetables,179,149,30,8.0,4.7,149.0,No,Hot,4,Low Demand,Yes,Medium
INV006635,2025-10-29,Cafeteria,Vegetables,49,49,0,6.0,2.2,49.0,No,Rainy,0,No Waste,No,Low
INV006636,2025-10-29,Restaurant,Dairy,104,104,0,9.0,4.1,121.0,Yes,Sunny,0,No Waste,No,Low
INV006637,2025-10-29,Supermarket,Fruits,181,96,85,2.0,9.2,96.0,No,Rainy,34,Overproduction,Yes,High
INV006638,2025-10-29,Restaurant,Meat,97,93,4,6.0,-1.0,93.0,No,Cloudy,0,No Waste,No,High
INV006639,2025-10-29,Supermarket,Fruits,129,129,0,4.0,8.1,204.0,Yes,Cloudy,0,No Waste,No,Low
INV006640,2025-10-29,Restaurant,Fruits,71,71,0,6.0,8.1,94.0,No,Hot,0,No Waste,No,Low
INV006641,2025-10-29,Cafeteria,Dairy,60,60,0,7.0,4.7,68.0,No,Sunny,0,No Waste,No,Low
INV006642,2025-10-29,Supermarket,Prepared Food,92,92,0,2.0,24.6,148.0,No,Sunny,0,No Waste,No,Low
INV006643,2025-10-29,Supermarket,Meat,107,107,0,3.0,4.8,264.0,Yes,Sunny,0,No Waste,No,Low
INV006644,2025-10-29,Restaurant,Vegetables,78,69,9,7.0,3.6,69.0,No,Cloudy,1,Low Demand,No,Low
INV006645,2025-10-29,Supermarket,Meat,195,192,3,6.0,5.2,192.0,Yes,Sunny,0,No Waste,No,Low
INV006646,2025-10-29,Cloud Kitchen,Bakery,116,107,9,4.0,21.4,107.0,No,Cloudy,1,Expired,No,Low
INV006647,2025-10-30,Supermarket,Fruits,229,229,0,9.0,8.3,299.0,Yes,Sunny,0,No Waste,No,Low
INV006648,2025-10-30,Cafeteria,Prepared Food,72,54,18,2.0,22.7,54.0,Yes,Rainy,7,Low Demand,No,High
INV006649,2025-10-30,Supermarket,Prepared Food,101,101,0,2.0,23.2,146.0,No,Hot,0,No Waste,No,Low
INV006650,2025-10-30,Restaurant,Vegetables,69,69,0,4.0,4.4,84.0,No,Sunny,0,No Waste,,Low
INV006651,2025-10-30,Supermarket,Meat,155,128,27,1.0,3.8,128.0,No,Cloudy,10,Expired,No,Medium
INV006652,2025-10-30,Cafeteria,Vegetables,55,55,0,,4.3,64.0,No,Sunny,0,No Waste,No,Low
INV006653,2025-10-30,Cafeteria,Meat,59,34,25,8.0,1.8,34.0,No,Rainy,5,Low Demand,No,Medium
INV006654,2025-10-30,Supermarket,Meat,123,123,0,5.0,-0.7,168.0,No,Sunny,0,No Waste,No,Low
INV006655,2025-10-30,Supermarket,Dairy,154,125,29,3.0,4.8,125.0,No,Rainy,6,Expired,No,Medium
INV006656,2025-10-30,Restaurant,Meat,97,71,26,3.0,4.3,71.0,No,Rainy,6,Low Demand,No,Medium
INV006657,2025-10-30,Cafeteria,Bakery,58,40,18,5.0,21.7,40.0,No,Rainy,5,Low Demand,No,High
INV006658,2025-10-30,Supermarket,Fruits,132,123,9,5.0,8.9,123.0,No,Cloudy,1,Expired,No,Low
INV006659,2025-10-30,Cafeteria,Prepared Food,82,77,5,2.0,24.2,77.0,Yes,Hot,1,Expired,No,Low
INV006660,2025-10-30,Supermarket,Prepared Food,135,135,0,2.0,24.2,146.0,No,Sunny,0,No Waste,No,Low
INV006661,2025-10-30,Restaurant,Meat,52,51,1,2.0,2.4,51.0,No,Rainy,0,No Waste,No,Low
INV006662,2025-10-30,Supermarket,Meat,183,170,13,2.0,3.6,170.0,No,Hot,2,Expired,No,Low
INV006663,2025-10-30,Restaurant,Meat,79,79,0,4.0,2.4,83.0,No,Sunny,0,No Waste,No,Low
INV006664,2025-10-30,Cafeteria,Dairy,74,56,18,11.0,5.4,56.0,No,Cloudy,1,Low Demand,No,Low
INV006665,2025-10-30,Cafeteria,Fruits,69,52,17,5.0,7.3,52.0,No,Hot,4,Low Demand,No,Medium
INV006666,2025-10-30,Restaurant,Prepared Food,87,76,11,2.0,13.8,76.0,No,Hot,2,Expired,No,Medium
INV006667,2025-10-30,Cafeteria,Fruits,61,61,0,5.0,4.3,63.0,No,Hot,0,No Waste,No,Low
INV006668,2025-10-30,Cloud Kitchen,Meat,115,83,32,4.0,1.5,83.0,No,Cloudy,7,Low Demand,No,Medium
INV006669,2025-10-30,Restaurant,Prepared Food,85,61,24,2.0,23.1,61.0,No,Rainy,8,Low Demand,Yes,High
INV006670,2025-10-30,Cafeteria,Fruits,53,53,0,1.0,8.7,60.0,No,Cloudy,0,No Waste,No,Low
INV006671,2025-10-30,Restaurant,Dairy,113,80,33,9.0,6.0,80.0,No,Sunny,6,Low Demand,No,Medium
INV006672,2025-10-31,Cloud Kitchen,Dairy,85,85,0,3.0,4.3,110.0,No,Sunny,0,No Waste,No,Low
INV006673,2025-10-31,Supermarket,Dairy,190,190,0,3.0,4.0,240.0,Yes,Sunny,0,No Waste,No,Low
INV006674,2025-10-31,Restaurant,Prepared Food,105,58,47,1.0,15.8,58.0,No,Sunny,21,Overproduction,Yes,High
INV006675,2025-10-31,Restaurant,Meat,66,58,8,5.0,1.5,58.0,No,Rainy,1,Low Demand,No,Low
INV006676,2025-10-31,Cafeteria,Vegetables,77,53,24,9.0,11.4,53.0,No,,8,Low Demand,No,High
INV006677,2025-10-31,Cafeteria,Bakery,91,80,11,1.0,22.4,80.0,No,Hot,4,Expired,No,Medium
INV006678,2025-10-31,Cloud Kitchen,Vegetables,102,102,0,6.0,3.9,106.0,No,Hot,0,No Waste,No,Low
INV006679,2025-10-31,Restaurant,Prepared Food,92,74,18,2.0,,74.0,No,Cloudy,8,Storage Issue,No,Medium
INV006680,2025-10-31,Restaurant,Prepared Food,71,71,0,2.0,20.9,,No,Cloudy,0,No Waste,No,Low
INV006681,2025-10-31,Supermarket,Fruits,144,144,0,5.0,4.8,173.0,No,Hot,0,No Waste,No,Low
INV006682,2025-10-31,Restaurant,Bakery,85,48,37,2.0,19.6,48.0,No,Rainy,12,Low Demand,Yes,High
INV006683,2025-10-31,Restaurant,Fruits,85,82,3,7.0,6.9,82.0,No,Cloudy,0,No Waste,No,Low
INV006684,2025-10-31,Restaurant,Vegetables,94,81,13,9.0,3.3,81.0,No,Rainy,1,Low Demand,No,Medium
INV006685,2025-10-31,Cafeteria,Bakery,71,71,0,3.0,18.4,75.0,Yes,Hot,0,No Waste,No,High
INV006686,2025-10-31,Restaurant,Prepared Food,130,103,27,3.0,17.4,103.0,Yes,Sunny,6,Expired,No,Medium
INV006687,2025-10-31,Cloud Kitchen,Bakery,128,101,27,3.0,26.6,101.0,No,Cloudy,8,Expired,No,Medium
INV006688,2025-10-31,Supermarket,Meat,184,108,76,8.0,-0.7,108.0,No,,18,Overproduction,Yes,High
INV006689,2025-11-01,Restaurant,Dairy,67,67,0,6.0,1.1,68.0,No,Cloudy,0,No Waste,No,Low
INV006690,2025-11-01,Restaurant,Fruits,107,55,52,4.0,6.4,55.0,No,Rainy,16,Overproduction,No,High
INV006691,2025-11-01,Supermarket,Vegetables,190,135,55,6.0,2.6,135.0,No,Rainy,10,Overproduction,No,Medium
INV006692,2025-11-01,Restaurant,Vegetables,91,77,14,,6.2,77.0,No,Hot,2,Low Demand,No,Medium
INV006693,2025-11-01,Restaurant,Dairy,65,65,0,6.0,4.1,73.0,No,Hot,0,No Waste,No,Low
INV006694,2025-11-01,Supermarket,Meat,179,179,0,3.0,-1.3,192.0,No,Hot,0,No Waste,No,Low
INV006695,2025-11-01,Supermarket,Meat,151,141,10,3.0,1.9,141.0,No,Cloudy,1,Expired,No,Low
INV006696,2025-11-01,Cloud Kitchen,Bakery,149,148,1,2.0,17.8,148.0,Yes,Hot,0,No Waste,No,Low
INV006697,2025-11-01,Cafeteria,Vegetables,73,63,10,6.0,5.7,63.0,Yes,Rainy,2,Low Demand,No,Medium
INV006698,2025-11-01,Cloud Kitchen,Vegetables,107,85,22,7.0,2.3,85.0,No,Hot,2,Low Demand,,Low
INV006699,2025-11-01,Restaurant,Dairy,92,91,1,5.0,,91.0,No,Hot,0,No Waste,No,Low
INV006700,2025-11-01,Restaurant,Fruits,83,83,0,5.0,9.8,89.0,No,Sunny,0,No Waste,No,Low
INV006701,2025-11-01,Cafeteria,Meat,51,51,0,4.0,2.2,58.0,No,Cloudy,0,No Waste,No,Low
INV006702,2025-11-01,Cafeteria,Prepared Food,72,61,11,2.0,15.7,61.0,No,Cloudy,2,Expired,No,Medium
INV006703,2025-11-01,Supermarket,Fruits,113,113,0,6.0,7.3,165.0,No,Hot,0,No Waste,No,Low
INV006704,2025-11-01,Supermarket,Fruits,164,164,0,5.0,6.8,169.0,No,Sunny,0,No Waste,No,Low
INV006705,2025-11-01,Supermarket,Dairy,175,164,11,7.0,5.6,164.0,No,Hot,1,Expired,No,Low
INV006706,2025-11-01,Cloud Kitchen,Dairy,125,88,37,5.0,4.9,88.0,No,Cloudy,8,Overproduction,No,Medium
INV006707,2025-11-01,Supermarket,Prepared Food,218,146,72,1.0,18.6,146.0,No,Cloudy,27,Expired,No,High
INV006708,2025-11-01,Cafeteria,Meat,69,51,18,6.0,4.0,51.0,No,Cloudy,3,Low Demand,No,Medium
INV006709,2025-11-02,Cloud Kitchen,Bakery,111,111,0,4.0,20.1,117.0,No,Sunny,0,No Waste,No,Low
INV006710,2025-11-02,Cloud Kitchen,Bakery,104,104,0,6.0,22.8,124.0,No,Sunny,0,No Waste,No,Low
INV006711,2025-11-02,Cloud Kitchen,Prepared Food,122,122,0,2.0,29.6,148.0,Yes,Hot,0,No Waste,No,Low
INV006712,2025-11-02,Cloud Kitchen,Dairy,125,115,10,10.0,1.2,115.0,Yes,Cloudy,1,Low Demand,No,Low
INV006713,2025-11-02,Supermarket,Prepared Food,197,156,41,1.0,19.8,156.0,No,Sunny,11,Expired,No,Medium
INV006714,2025-11-02,Restaurant,Fruits,89,89,0,6.0,10.1,130.0,Yes,Hot,0,No Waste,No,Low
INV006715,2025-11-02,Supermarket,Meat,239,170,69,3.0,-0.6,170.0,No,Hot,18,Expired,No,Medium
INV006716,2025-11-02,Restaurant,Dairy,90,56,34,7.0,6.1,56.0,No,Rainy,7,Low Demand,Yes,Medium
INV006717,2025-11-02,Cloud Kitchen,Meat,79,79,0,3.0,3.5,105.0,No,Cloudy,0,No Waste,No,Low
INV006718,2025-11-02,Restaurant,Fruits,88,88,0,,8.7,95.0,No,Hot,0,No Waste,No,Low
INV006719,2025-11-02,Cafeteria,Vegetables,76,56,20,7.0,2.2,56.0,No,Sunny,2,Low Demand,No,Medium
INV006720,2025-11-02,Cloud Kitchen,Prepared Food,154,80,74,1.0,17.2,80.0,No,Rainy,29,Overproduction,Yes,High
INV006721,2025-11-02,Supermarket,Vegetables,134,134,0,7.0,10.2,136.0,No,,0,No Waste,No,Low
INV006722,2025-11-02,Supermarket,Fruits,163,163,0,4.0,7.8,164.0,No,,0,No Waste,No,Low
INV006723,2025-11-02,Supermarket,Fruits,186,145,41,7.0,4.5,145.0,No,Cloudy,5,Overproduction,No,Medium
INV006724,2025-11-02,Supermarket,Dairy,133,124,9,3.0,3.6,124.0,No,Rainy,1,Expired,No,Low
INV006725,2025-11-02,Cafeteria,Dairy,90,33,57,7.0,6.3,33.0,No,Rainy,17,Overproduction,Yes,Medium
INV006726,2025-11-02,Supermarket,Bakery,202,133,69,3.0,25.4,133.0,No,Sunny,23,Overproduction,No,High
INV006727,2025-11-02,Supermarket,Vegetables,187,182,5,3.0,11.8,182.0,Yes,Cloudy,1,Storage Issue,No,Low
INV006728,2025-11-02,Supermarket,Meat,224,167,57,3.0,-4.1,167.0,No,Sunny,12,Expired,,Medium
INV006729,2025-11-02,Cloud Kitchen,Prepared Food,149,149,0,1.0,23.8,173.0,Yes,Hot,0,No Waste,No,Low
INV006730,2025-11-02,Restaurant,Vegetables,79,79,0,10.0,8.1,93.0,No,Sunny,0,No Waste,No,Low
INV006731,2025-11-02,Restaurant,Vegetables,81,73,8,3.0,3.5,,No,Hot,2,Expired,No,Medium
INV006732,2025-11-02,Restaurant,Vegetables,114,93,21,7.0,3.2,93.0,No,Sunny,3,Expired,No,Medium
INV006733,2025-11-02,Restaurant,Dairy,66,46,20,11.0,2.9,46.0,No,Rainy,2,Low Demand,No,Medium
INV006734,2025-11-02,Supermarket,Bakery,142,131,11,3.0,21.3,131.0,Yes,Rainy,2,Expired,No,Low
INV006735,2025-11-02,Cloud Kitchen,Fruits,119,83,36,2.0,9.0,83.0,No,Cloudy,8,Expired,No,Medium
INV006736,2025-11-03,Supermarket,Dairy,152,116,36,8.0,5.2,116.0,No,Cloudy,6,Overproduction,No,Medium
INV006737,2025-11-03,Supermarket,Bakery,215,134,81,3.0,17.3,134.0,No,Hot,19,Overproduction,Yes,High
INV006738,2025-11-03,Supermarket,Prepared Food,144,144,0,1.0,24.4,197.0,No,Hot,0,No Waste,No,Low
INV006739,2025-11-03,Restaurant,Bakery,87,71,16,4.0,23.3,71.0,No,Rainy,4,Expired,No,Medium
INV006740,2025-11-03,Supermarket,Dairy,148,111,37,14.0,5.7,111.0,No,Rainy,3,Overproduction,No,Low
INV006741,2025-11-03,Restaurant,Bakery,90,67,23,5.0,,67.0,No,Rainy,6,Low Demand,No,Medium
INV006742,2025-11-03,Cafeteria,Prepared Food,72,55,17,1.0,26.4,55.0,No,Cloudy,6,Storage Issue,No,Medium
INV006743,2025-11-03,Cafeteria,Dairy,49,49,0,5.0,5.1,81.0,No,Hot,0,No Waste,No,High
INV006744,2025-11-03,Cloud Kitchen,Meat,88,85,3,5.0,3.5,85.0,No,Cloudy,0,No Waste,No,Low
INV006745,2025-11-03,Restaurant,Fruits,121,109,12,,9.4,109.0,Yes,Cloudy,1,Low Demand,No,Low
